"","x"
"8111","salmon"
"8112","blue"
"8113","turquoise"
"8114","grey60"
"8115","red"
"8116","black"
"8117","pink"
"8118","darkred"
"8119","pink"
"8120","brown"
"8121","turquoise"
"8122","cyan"
"8123","orange"
"8124","blue"
"8125","red"
"8126","pink"
"8127","darkred"
"8128","magenta"
"8129","magenta"
"8130","red"
"8131","magenta"
"8132","magenta"
"8133","turquoise"
"8134","blue"
"8135","magenta"
"8136","blue"
"8137","blue"
"8138","brown"
"8139","green"
"8140","pink"
"8141","midnightblue"
"8142","midnightblue"
"8143","green"
"8144","brown"
"8145","brown"
"8146","black"
"8147","purple"
"8148","brown"
"8149","brown"
"8150","turquoise"
"8151","tan"
"8152","lightcyan"
"8153","black"
"8154","turquoise"
"8155","midnightblue"
"8156","red"
"8157","greenyellow"
"8158","pink"
"8159","turquoise"
"8160","purple"
"8161","yellow"
"8162","green"
"8163","red"
"8164","cyan"
"8165","royalblue"
"8166","cyan"
"8167","pink"
"8168","orange"
"8169","red"
"8170","salmon"
"8171","red"
"8172","blue"
"8173","brown"
"8174","grey60"
"8175","red"
"8176","yellow"
"8177","purple"
"8178","turquoise"
"8179","cyan"
"8180","salmon"
"8181","yellow"
"8182","blue"
"8183","black"
"8184","grey60"
"8185","brown"
"8186","blue"
"8187","black"
"8188","yellow"
"8189","salmon"
"8190","cyan"
"8191","blue"
"8192","grey60"
"8193","blue"
"8194","darkgreen"
"8195","turquoise"
"8196","green"
"8197","lightgreen"
"8198","midnightblue"
"8199","midnightblue"
"8200","yellow"
"8201","tan"
"8202","royalblue"
"8203","brown"
"8204","tan"
"8205","grey60"
"8206","lightyellow"
"8207","red"
"8208","red"
"8209","turquoise"
"8210","black"
"8211","tan"
"8212","brown"
"8213","yellow"
"8214","pink"
"8215","pink"
"8216","blue"
"8217","red"
"8218","salmon"
"8219","black"
"8220","turquoise"
"8221","blue"
"8222","brown"
"8223","purple"
"8224","magenta"
"8225","brown"
"8226","salmon"
"8227","salmon"
"8228","turquoise"
"8229","blue"
"8230","yellow"
"8231","turquoise"
"8232","black"
"8233","grey60"
"8234","darkred"
"8235","pink"
"8236","red"
"8237","brown"
"8238","yellow"
"8239","royalblue"
"8240","cyan"
"8241","brown"
"8242","blue"
"8243","magenta"
"8244","orange"
"8245","turquoise"
"8246","white"
"8247","brown"
"8248","salmon"
"8249","turquoise"
"8250","salmon"
"8251","blue"
"8252","magenta"
"8253","grey60"
"8254","blue"
"8255","turquoise"
"8256","salmon"
"8257","blue"
"8258","green"
"8259","turquoise"
"8260","black"
"8261","blue"
"8262","green"
"8263","blue"
"8264","brown"
"8265","turquoise"
"8266","magenta"
"8267","brown"
"8268","brown"
"8269","red"
"8270","turquoise"
"8271","black"
"8272","red"
"8273","brown"
"8274","green"
"8275","yellow"
"8276","green"
"8277","green"
"8278","turquoise"
"8279","cyan"
"8280","blue"
"8281","black"
"8282","brown"
"8283","black"
"8284","grey60"
"8285","yellow"
"8286","blue"
"8287","brown"
"8288","blue"
"8289","blue"
"8290","yellow"
"8291","lightcyan"
"8292","grey"
"8293","turquoise"
"8294","lightyellow"
"8295","purple"
"8296","red"
"8297","black"
"8298","magenta"
"8299","pink"
"8300","brown"
"8301","purple"
"8302","salmon"
"8303","magenta"
"8304","turquoise"
"8305","turquoise"
"8306","turquoise"
"8307","cyan"
"8308","turquoise"
"8309","brown"
"8310","yellow"
"8311","purple"
"8312","blue"
"8313","magenta"
"8314","purple"
"8315","royalblue"
"8316","blue"
"8317","brown"
"8318","magenta"
"8319","turquoise"
"8320","turquoise"
"8321","cyan"
"8322","yellow"
"8323","green"
"8324","blue"
"8325","magenta"
"8326","yellow"
"8327","red"
"8328","green"
"8329","blue"
"8330","yellow"
"8331","cyan"
"8332","royalblue"
"8333","yellow"
"8334","red"
"8335","black"
"8336","black"
"8337","red"
"8338","salmon"
"8339","darkred"
"8340","black"
"8341","brown"
"8342","brown"
"8343","cyan"
"8344","turquoise"
"8345","pink"
"8346","darkred"
"8347","turquoise"
"8348","blue"
"8349","darkred"
"8350","pink"
"8351","darkred"
"8352","turquoise"
"8353","brown"
"8354","blue"
"8355","brown"
"8356","brown"
"8357","turquoise"
"8358","blue"
"8359","red"
"8360","pink"
"8361","green"
"8362","green"
"8363","purple"
"8364","darkred"
"8365","red"
"8366","green"
"8367","blue"
"8368","grey60"
"8369","yellow"
"8370","purple"
"8371","yellow"
"8372","blue"
"8373","brown"
"8374","turquoise"
"8375","turquoise"
"8376","lightcyan"
"8377","pink"
"8378","turquoise"
"8379","brown"
"8380","black"
"8381","brown"
"8382","black"
"8383","yellow"
"8384","brown"
"8385","brown"
"8386","brown"
"8387","turquoise"
"8388","black"
"8389","green"
"8390","turquoise"
"8391","white"
"8392","salmon"
"8393","blue"
"8394","purple"
"8395","blue"
"8396","salmon"
"8397","pink"
"8398","blue"
"8399","turquoise"
"8400","black"
"8401","lightyellow"
"8402","yellow"
"8403","brown"
"8404","black"
"8405","pink"
"8406","blue"
"8407","blue"
"8408","lightyellow"
"8409","brown"
"8410","purple"
"8411","red"
"8412","green"
"8413","brown"
"8414","red"
"8415","brown"
"8416","blue"
"8417","brown"
"8418","royalblue"
"8419","yellow"
"8420","brown"
"8421","blue"
"8422","magenta"
"8423","magenta"
"8424","black"
"8425","royalblue"
"8426","turquoise"
"8427","yellow"
"8428","turquoise"
"8429","turquoise"
"8430","turquoise"
"8431","turquoise"
"8432","black"
"8433","black"
"8434","green"
"8435","salmon"
"8436","blue"
"8437","blue"
"8438","green"
"8439","black"
"8440","turquoise"
"8441","yellow"
"8442","brown"
"8443","purple"
"8444","yellow"
"8445","brown"
"8446","blue"
"8447","turquoise"
"8448","blue"
"8449","purple"
"8450","brown"
"8451","blue"
"8452","turquoise"
"8453","darkgreen"
"8454","lightcyan"
"8455","black"
"8456","darkred"
"8457","turquoise"
"8458","pink"
"8459","magenta"
"8460","turquoise"
"8461","blue"
"8462","brown"
"8463","yellow"
"8464","yellow"
"8465","yellow"
"8466","cyan"
"8467","black"
"8468","yellow"
"8469","yellow"
"8470","turquoise"
"8471","yellow"
"8472","yellow"
"8473","blue"
"8474","pink"
"8475","brown"
"8476","salmon"
"8477","blue"
"8478","darkred"
"8479","magenta"
"8480","royalblue"
"8481","turquoise"
"8482","blue"
"8483","turquoise"
"8484","salmon"
"8485","turquoise"
"8486","turquoise"
"8487","blue"
"8488","salmon"
"8489","brown"
"8490","green"
"8491","blue"
"8492","black"
"8493","pink"
"8494","red"
"8495","brown"
"8496","pink"
"8497","green"
"8498","yellow"
"8499","turquoise"
"8500","darkturquoise"
"8501","salmon"
"8502","brown"
"8503","blue"
"8504","turquoise"
"8505","pink"
"8506","turquoise"
"8507","brown"
"8508","cyan"
"8509","lightyellow"
"8510","red"
"8511","magenta"
"8512","blue"
"8513","magenta"
"8514","darkred"
"8515","turquoise"
"8516","brown"
"8517","green"
"8518","pink"
"8519","red"
"8520","purple"
"8521","green"
"8522","brown"
"8523","blue"
"8524","magenta"
"8525","green"
"8526","blue"
"8527","purple"
"8528","green"
"8529","turquoise"
"8530","brown"
"8531","magenta"
"8532","green"
"8533","green"
"8534","pink"
"8535","salmon"
"8536","brown"
"8537","turquoise"
"8538","lightcyan"
"8539","brown"
"8540","blue"
"8541","brown"
"8542","cyan"
"8543","grey60"
"8544","lightyellow"
"8545","blue"
"8546","cyan"
"8547","blue"
"8548","cyan"
"8549","green"
"8550","turquoise"
"8551","brown"
"8552","green"
"8553","darkgreen"
"8554","turquoise"
"8555","turquoise"
"8556","blue"
"8557","yellow"
"8558","yellow"
"8559","turquoise"
"8560","yellow"
"8561","green"
"8562","purple"
"8563","brown"
"8564","green"
"8565","purple"
"8566","magenta"
"8567","grey60"
"8568","blue"
"8569","salmon"
"8570","blue"
"8571","green"
"8572","brown"
"8573","pink"
"8574","purple"
"8575","turquoise"
"8576","grey60"
"8577","blue"
"8578","turquoise"
"8579","royalblue"
"8580","turquoise"
"8581","brown"
"8582","brown"
"8583","brown"
"8584","yellow"
"8585","yellow"
"8586","yellow"
"8587","blue"
"8588","black"
"8589","pink"
"8590","red"
"8591","red"
"8592","blue"
"8593","turquoise"
"8594","turquoise"
"8595","blue"
"8596","magenta"
"8597","blue"
"8598","turquoise"
"8599","yellow"
"8600","pink"
"8601","blue"
"8602","brown"
"8603","salmon"
"8604","pink"
"8605","blue"
"8606","blue"
"8607","green"
"8608","blue"
"8609","turquoise"
"8610","green"
"8611","turquoise"
"8612","turquoise"
"8613","blue"
"8614","green"
"8615","turquoise"
"8616","brown"
"8617","pink"
"8618","turquoise"
"8619","turquoise"
"8620","blue"
"8621","magenta"
"8622","blue"
"8623","magenta"
"8624","brown"
"8625","turquoise"
"8626","pink"
"8627","red"
"8628","blue"
"8629","red"
"8630","blue"
"8631","pink"
"8632","lightyellow"
"8633","green"
"8634","greenyellow"
"8635","yellow"
"8636","purple"
"8637","red"
"8638","magenta"
"8639","brown"
"8640","turquoise"
"8641","turquoise"
"8642","brown"
"8643","blue"
"8644","turquoise"
"8645","turquoise"
"8646","cyan"
"8647","green"
"8648","brown"
"8649","grey60"
"8650","blue"
"8651","green"
"8652","orange"
"8653","purple"
"8654","magenta"
